id,day_of_week_x,index_x,available_x,max_nights_x,min_nights_x,available_for_checkin_x,available_for_checkout_x,bookable_x,day_of_week_y,index_y,available_y,max_nights_y,min_nights_y,available_for_checkin_y,available_for_checkout_y,bookable_y,available_delta_pct,available_for_checkin_delta_pct,available_for_checkout_delta_pct,bookable_delta_pct,zipcode,City,Metro,CountyName,State
12197831,1,42.07894737,0.631578947,31,1,0.631578947,0.381578947,0.631578947,6,19.07894737,0.513157895,31,1,0.513157895,0.210526316,0.513157895,-11.84210526,-11.84210526,-17.10526316,-11.84210526,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,2,36.07894737,0.407894737,31,1,0.407894737,0.657894737,0.407894737,0,20.07894737,0.684210526,31,1,0.684210526,0.513157895,0.684210526,27.63157895,27.63157895,-14.47368421,27.63157895,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,2,36.07894737,0.407894737,31,1,0.407894737,0.657894737,0.407894737,1,21.07894737,0.684210526,31,1,0.684210526,0.684210526,0.684210526,27.63157895,27.63157895,2.631578947,27.63157895,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,2,36.07894737,0.407894737,31,1,0.407894737,0.657894737,0.407894737,2,22.07894737,0.434210526,31,1,0.434210526,0.684210526,0.434210526,2.631578947,2.631578947,2.631578947,2.631578947,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,2,36.07894737,0.407894737,31,1,0.407894737,0.657894737,0.407894737,3,23.07894737,0.5,31,1,0.5,0.434210526,0.5,9.210526316,9.210526316,-22.36842105,9.210526316,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,2,36.07894737,0.407894737,31,1,0.407894737,0.657894737,0.407894737,4,17.07894737,0.236842105,31,1,0.236842105,0.578947368,0.236842105,-17.10526316,-17.10526316,-7.894736842,-17.10526316,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,2,36.07894737,0.407894737,31,1,0.407894737,0.657894737,0.407894737,5,18.07894737,0.210526316,31,1,0.210526316,0.236842105,0.210526316,-19.73684211,-19.73684211,-42.10526316,-19.73684211,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,2,36.07894737,0.407894737,31,1,0.407894737,0.657894737,0.407894737,6,19.07894737,0.513157895,31,1,0.513157895,0.210526316,0.513157895,10.52631579,10.52631579,-44.73684211,10.52631579,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,3,37.07894737,0.473684211,31,1,0.473684211,0.407894737,0.473684211,0,20.07894737,0.684210526,31,1,0.684210526,0.513157895,0.684210526,21.05263158,21.05263158,10.52631579,21.05263158,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,3,37.07894737,0.473684211,31,1,0.473684211,0.407894737,0.473684211,1,21.07894737,0.684210526,31,1,0.684210526,0.684210526,0.684210526,21.05263158,21.05263158,27.63157895,21.05263158,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,3,37.07894737,0.473684211,31,1,0.473684211,0.407894737,0.473684211,2,22.07894737,0.434210526,31,1,0.434210526,0.684210526,0.434210526,-3.947368421,-3.947368421,27.63157895,-3.947368421,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,3,37.07894737,0.473684211,31,1,0.473684211,0.407894737,0.473684211,3,23.07894737,0.5,31,1,0.5,0.434210526,0.5,2.631578947,2.631578947,2.631578947,2.631578947,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,3,37.07894737,0.473684211,31,1,0.473684211,0.407894737,0.473684211,4,17.07894737,0.236842105,31,1,0.236842105,0.578947368,0.236842105,-23.68421053,-23.68421053,17.10526316,-23.68421053,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,3,37.07894737,0.473684211,31,1,0.473684211,0.407894737,0.473684211,5,18.07894737,0.210526316,31,1,0.210526316,0.236842105,0.210526316,-26.31578947,-26.31578947,-17.10526316,-26.31578947,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,3,37.07894737,0.473684211,31,1,0.473684211,0.407894737,0.473684211,6,19.07894737,0.513157895,31,1,0.513157895,0.210526316,0.513157895,3.947368421,3.947368421,-19.73684211,3.947368421,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,4,38.07894737,0.328947368,31,1,0.328947368,0.473684211,0.328947368,0,20.07894737,0.684210526,31,1,0.684210526,0.513157895,0.684210526,35.52631579,35.52631579,3.947368421,35.52631579,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,4,38.07894737,0.328947368,31,1,0.328947368,0.473684211,0.328947368,1,21.07894737,0.684210526,31,1,0.684210526,0.684210526,0.684210526,35.52631579,35.52631579,21.05263158,35.52631579,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,4,38.07894737,0.328947368,31,1,0.328947368,0.473684211,0.328947368,2,22.07894737,0.434210526,31,1,0.434210526,0.684210526,0.434210526,10.52631579,10.52631579,21.05263158,10.52631579,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,4,38.07894737,0.328947368,31,1,0.328947368,0.473684211,0.328947368,3,23.07894737,0.5,31,1,0.5,0.434210526,0.5,17.10526316,17.10526316,-3.947368421,17.10526316,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,4,38.07894737,0.328947368,31,1,0.328947368,0.473684211,0.328947368,4,17.07894737,0.236842105,31,1,0.236842105,0.578947368,0.236842105,-9.210526316,-9.210526316,10.52631579,-9.210526316,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,4,38.07894737,0.328947368,31,1,0.328947368,0.473684211,0.328947368,5,18.07894737,0.210526316,31,1,0.210526316,0.236842105,0.210526316,-11.84210526,-11.84210526,-23.68421053,-11.84210526,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,4,38.07894737,0.328947368,31,1,0.328947368,0.473684211,0.328947368,6,19.07894737,0.513157895,31,1,0.513157895,0.210526316,0.513157895,18.42105263,18.42105263,-26.31578947,18.42105263,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,5,39.07894737,0.25,31,1,0.25,0.328947368,0.25,0,20.07894737,0.684210526,31,1,0.684210526,0.513157895,0.684210526,43.42105263,43.42105263,18.42105263,43.42105263,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,5,39.07894737,0.25,31,1,0.25,0.328947368,0.25,1,21.07894737,0.684210526,31,1,0.684210526,0.684210526,0.684210526,43.42105263,43.42105263,35.52631579,43.42105263,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,5,39.07894737,0.25,31,1,0.25,0.328947368,0.25,2,22.07894737,0.434210526,31,1,0.434210526,0.684210526,0.434210526,18.42105263,18.42105263,35.52631579,18.42105263,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,5,39.07894737,0.25,31,1,0.25,0.328947368,0.25,3,23.07894737,0.5,31,1,0.5,0.434210526,0.5,25,25,10.52631579,25,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,5,39.07894737,0.25,31,1,0.25,0.328947368,0.25,4,17.07894737,0.236842105,31,1,0.236842105,0.578947368,0.236842105,-1.315789474,-1.315789474,25,-1.315789474,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,5,39.07894737,0.25,31,1,0.25,0.328947368,0.25,5,18.07894737,0.210526316,31,1,0.210526316,0.236842105,0.210526316,-3.947368421,-3.947368421,-9.210526316,-3.947368421,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,5,39.07894737,0.25,31,1,0.25,0.328947368,0.25,6,19.07894737,0.513157895,31,1,0.513157895,0.210526316,0.513157895,26.31578947,26.31578947,-11.84210526,26.31578947,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,6,40.07894737,0.473684211,31,1,0.473684211,0.25,0.473684211,0,20.07894737,0.684210526,31,1,0.684210526,0.513157895,0.684210526,21.05263158,21.05263158,26.31578947,21.05263158,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,6,40.07894737,0.473684211,31,1,0.473684211,0.25,0.473684211,1,21.07894737,0.684210526,31,1,0.684210526,0.684210526,0.684210526,21.05263158,21.05263158,43.42105263,21.05263158,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,6,40.07894737,0.473684211,31,1,0.473684211,0.25,0.473684211,2,22.07894737,0.434210526,31,1,0.434210526,0.684210526,0.434210526,-3.947368421,-3.947368421,43.42105263,-3.947368421,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,6,40.07894737,0.473684211,31,1,0.473684211,0.25,0.473684211,3,23.07894737,0.5,31,1,0.5,0.434210526,0.5,2.631578947,2.631578947,18.42105263,2.631578947,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,6,40.07894737,0.473684211,31,1,0.473684211,0.25,0.473684211,4,17.07894737,0.236842105,31,1,0.236842105,0.578947368,0.236842105,-23.68421053,-23.68421053,32.89473684,-23.68421053,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,6,40.07894737,0.473684211,31,1,0.473684211,0.25,0.473684211,5,18.07894737,0.210526316,31,1,0.210526316,0.236842105,0.210526316,-26.31578947,-26.31578947,-1.315789474,-26.31578947,4043,Kennebunk,Portland-South Portland,York County,ME
12197831,6,40.07894737,0.473684211,31,1,0.473684211,0.25,0.473684211,6,19.07894737,0.513157895,31,1,0.513157895,0.210526316,0.513157895,3.947368421,3.947368421,-3.947368421,3.947368421,4043,Kennebunk,Portland-South Portland,York County,ME
12486642,0,41.07894737,0,7,3,0,0,0,0,20.07894737,0.368421053,7,3,0.368421053,0.105263158,0.368421053,36.84210526,36.84210526,10.52631579,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,0,41.07894737,0,7,3,0,0,0,1,21.07894737,0.381578947,7,3,0.013157895,0.368421053,0.368421053,38.15789474,1.315789474,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,0,41.07894737,0,7,3,0,0,0,2,22.07894737,0.394736842,7,3,0,0.368421053,0.368421053,39.47368421,0,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,0,41.07894737,0,7,3,0,0,0,3,23.07894737,0.013157895,7,3,0,0.368421053,0.013157895,1.315789474,0,36.84210526,1.315789474,4072,Saco,Portland-South Portland,York County,ME
12486642,0,41.07894737,0,7,3,0,0,0,4,17.07894737,0,7,3,0,0.013157895,0,0,0,1.315789474,0,4072,Saco,Portland-South Portland,York County,ME
12486642,0,41.07894737,0,7,3,0,0,0,5,18.07894737,0,7,3,0,0,0,0,0,0,0,4072,Saco,Portland-South Portland,York County,ME
12486642,0,41.07894737,0,7,3,0,0,0,6,19.07894737,0.302631579,7,3,0.105263158,0,0.105263158,30.26315789,10.52631579,0,10.52631579,4072,Saco,Portland-South Portland,York County,ME
12486642,1,42.07894737,0.25,7,3,0,0,0,0,20.07894737,0.368421053,7,3,0.368421053,0.105263158,0.368421053,11.84210526,36.84210526,10.52631579,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,1,42.07894737,0.25,7,3,0,0,0,1,21.07894737,0.381578947,7,3,0.013157895,0.368421053,0.368421053,13.15789474,1.315789474,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,1,42.07894737,0.25,7,3,0,0,0,2,22.07894737,0.394736842,7,3,0,0.368421053,0.368421053,14.47368421,0,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,1,42.07894737,0.25,7,3,0,0,0,3,23.07894737,0.013157895,7,3,0,0.368421053,0.013157895,-23.68421053,0,36.84210526,1.315789474,4072,Saco,Portland-South Portland,York County,ME
12486642,1,42.07894737,0.25,7,3,0,0,0,4,17.07894737,0,7,3,0,0.013157895,0,-25,0,1.315789474,0,4072,Saco,Portland-South Portland,York County,ME
12486642,1,42.07894737,0.25,7,3,0,0,0,5,18.07894737,0,7,3,0,0,0,-25,0,0,0,4072,Saco,Portland-South Portland,York County,ME
12486642,1,42.07894737,0.25,7,3,0,0,0,6,19.07894737,0.302631579,7,3,0.105263158,0,0.105263158,5.263157895,10.52631579,0,10.52631579,4072,Saco,Portland-South Portland,York County,ME
12486642,2,36.07894737,0.25,7,3,0,0.25,0.25,0,20.07894737,0.368421053,7,3,0.368421053,0.105263158,0.368421053,11.84210526,36.84210526,-14.47368421,11.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,2,36.07894737,0.25,7,3,0,0.25,0.25,1,21.07894737,0.381578947,7,3,0.013157895,0.368421053,0.368421053,13.15789474,1.315789474,11.84210526,11.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,2,36.07894737,0.25,7,3,0,0.25,0.25,2,22.07894737,0.394736842,7,3,0,0.368421053,0.368421053,14.47368421,0,11.84210526,11.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,2,36.07894737,0.25,7,3,0,0.25,0.25,3,23.07894737,0.013157895,7,3,0,0.368421053,0.013157895,-23.68421053,0,11.84210526,-23.68421053,4072,Saco,Portland-South Portland,York County,ME
12486642,2,36.07894737,0.25,7,3,0,0.25,0.25,4,17.07894737,0,7,3,0,0.013157895,0,-25,0,-23.68421053,-25,4072,Saco,Portland-South Portland,York County,ME
12486642,2,36.07894737,0.25,7,3,0,0.25,0.25,5,18.07894737,0,7,3,0,0,0,-25,0,-25,-25,4072,Saco,Portland-South Portland,York County,ME
12486642,2,36.07894737,0.25,7,3,0,0.25,0.25,6,19.07894737,0.302631579,7,3,0.105263158,0,0.105263158,5.263157895,10.52631579,-25,-14.47368421,4072,Saco,Portland-South Portland,York County,ME
12486642,3,37.07894737,0.013157895,7,3,0,0.25,0.013157895,0,20.07894737,0.368421053,7,3,0.368421053,0.105263158,0.368421053,35.52631579,36.84210526,-14.47368421,35.52631579,4072,Saco,Portland-South Portland,York County,ME
12486642,3,37.07894737,0.013157895,7,3,0,0.25,0.013157895,1,21.07894737,0.381578947,7,3,0.013157895,0.368421053,0.368421053,36.84210526,1.315789474,11.84210526,35.52631579,4072,Saco,Portland-South Portland,York County,ME
12486642,3,37.07894737,0.013157895,7,3,0,0.25,0.013157895,2,22.07894737,0.394736842,7,3,0,0.368421053,0.368421053,38.15789474,0,11.84210526,35.52631579,4072,Saco,Portland-South Portland,York County,ME
12486642,3,37.07894737,0.013157895,7,3,0,0.25,0.013157895,3,23.07894737,0.013157895,7,3,0,0.368421053,0.013157895,0,0,11.84210526,0,4072,Saco,Portland-South Portland,York County,ME
12486642,3,37.07894737,0.013157895,7,3,0,0.25,0.013157895,4,17.07894737,0,7,3,0,0.013157895,0,-1.315789474,0,-23.68421053,-1.315789474,4072,Saco,Portland-South Portland,York County,ME
12486642,3,37.07894737,0.013157895,7,3,0,0.25,0.013157895,5,18.07894737,0,7,3,0,0,0,-1.315789474,0,-25,-1.315789474,4072,Saco,Portland-South Portland,York County,ME
12486642,3,37.07894737,0.013157895,7,3,0,0.25,0.013157895,6,19.07894737,0.302631579,7,3,0.105263158,0,0.105263158,28.94736842,10.52631579,-25,9.210526316,4072,Saco,Portland-South Portland,York County,ME
12486642,4,38.07894737,0.25,7,3,0,0.013157895,0,0,20.07894737,0.368421053,7,3,0.368421053,0.105263158,0.368421053,11.84210526,36.84210526,9.210526316,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,4,38.07894737,0.25,7,3,0,0.013157895,0,1,21.07894737,0.381578947,7,3,0.013157895,0.368421053,0.368421053,13.15789474,1.315789474,35.52631579,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,4,38.07894737,0.25,7,3,0,0.013157895,0,2,22.07894737,0.394736842,7,3,0,0.368421053,0.368421053,14.47368421,0,35.52631579,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,4,38.07894737,0.25,7,3,0,0.013157895,0,3,23.07894737,0.013157895,7,3,0,0.368421053,0.013157895,-23.68421053,0,35.52631579,1.315789474,4072,Saco,Portland-South Portland,York County,ME
12486642,4,38.07894737,0.25,7,3,0,0.013157895,0,4,17.07894737,0,7,3,0,0.013157895,0,-25,0,0,0,4072,Saco,Portland-South Portland,York County,ME
12486642,4,38.07894737,0.25,7,3,0,0.013157895,0,5,18.07894737,0,7,3,0,0,0,-25,0,-1.315789474,0,4072,Saco,Portland-South Portland,York County,ME
12486642,4,38.07894737,0.25,7,3,0,0.013157895,0,6,19.07894737,0.302631579,7,3,0.105263158,0,0.105263158,5.263157895,10.52631579,-1.315789474,10.52631579,4072,Saco,Portland-South Portland,York County,ME
12486642,5,39.07894737,0,7,3,0,0,0,0,20.07894737,0.368421053,7,3,0.368421053,0.105263158,0.368421053,36.84210526,36.84210526,10.52631579,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,5,39.07894737,0,7,3,0,0,0,1,21.07894737,0.381578947,7,3,0.013157895,0.368421053,0.368421053,38.15789474,1.315789474,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,5,39.07894737,0,7,3,0,0,0,2,22.07894737,0.394736842,7,3,0,0.368421053,0.368421053,39.47368421,0,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,5,39.07894737,0,7,3,0,0,0,3,23.07894737,0.013157895,7,3,0,0.368421053,0.013157895,1.315789474,0,36.84210526,1.315789474,4072,Saco,Portland-South Portland,York County,ME
12486642,5,39.07894737,0,7,3,0,0,0,4,17.07894737,0,7,3,0,0.013157895,0,0,0,1.315789474,0,4072,Saco,Portland-South Portland,York County,ME
12486642,5,39.07894737,0,7,3,0,0,0,5,18.07894737,0,7,3,0,0,0,0,0,0,0,4072,Saco,Portland-South Portland,York County,ME
12486642,5,39.07894737,0,7,3,0,0,0,6,19.07894737,0.302631579,7,3,0.105263158,0,0.105263158,30.26315789,10.52631579,0,10.52631579,4072,Saco,Portland-South Portland,York County,ME
12486642,6,40.07894737,0,7,3,0,0,0,0,20.07894737,0.368421053,7,3,0.368421053,0.105263158,0.368421053,36.84210526,36.84210526,10.52631579,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,6,40.07894737,0,7,3,0,0,0,1,21.07894737,0.381578947,7,3,0.013157895,0.368421053,0.368421053,38.15789474,1.315789474,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,6,40.07894737,0,7,3,0,0,0,2,22.07894737,0.394736842,7,3,0,0.368421053,0.368421053,39.47368421,0,36.84210526,36.84210526,4072,Saco,Portland-South Portland,York County,ME
12486642,6,40.07894737,0,7,3,0,0,0,3,23.07894737,0.013157895,7,3,0,0.368421053,0.013157895,1.315789474,0,36.84210526,1.315789474,4072,Saco,Portland-South Portland,York County,ME
12486642,6,40.07894737,0,7,3,0,0,0,4,17.07894737,0,7,3,0,0.013157895,0,0,0,1.315789474,0,4072,Saco,Portland-South Portland,York County,ME
12486642,6,40.07894737,0,7,3,0,0,0,5,18.07894737,0,7,3,0,0,0,0,0,0,0,4072,Saco,Portland-South Portland,York County,ME
12486642,6,40.07894737,0,7,3,0,0,0,6,19.07894737,0.302631579,7,3,0.105263158,0,0.105263158,30.26315789,10.52631579,0,10.52631579,4072,Saco,Portland-South Portland,York County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,0,20.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,0,20.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,1,21.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,1,21.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,2,22.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,2,22.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,3,23.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,3,23.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,4,17.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,4,17.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,5,18.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,5,18.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,6,19.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,0,41.07894737,0,1125,4,0,0,0,6,19.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,0,20.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,0,20.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,1,21.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,1,21.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,2,22.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,2,22.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,3,23.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,3,23.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,4,17.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
13962444,1,42.07894737,0,1125,4,0,0,0,4,17.07894737,0,1125,4,0,0,0,0,0,0,0,4062,Windham,Portland-South Portland,Cumberland County,ME
