,id,index_x,cleaning_fee_x,service_fee_x,total_price_x,index_y,cleaning_fee_y,service_fee_y,total_price_y
227,15559640.0,0.0,150.0,121.60132158590308,708.6453744493392,0.0,150.0,124.0,725.0
228,15578832.0,0.0,75.0,31.46696035242291,148.93612334801762,0.0,75.0,32.37593984962406,154.8233082706767
229,15585344.0,0.0,50.0,42.33480176211454,252.09251101321587,0.0,50.0,45.642184557438796,273.8907721280603
230,15618177.0,0.0,50.0,78.0,500.0,0.0,50.0,78.0,500.0
231,15634422.0,0.0,95.0,38.041850220264315,173.29295154185021,0.0,95.0,38.464285714285715,176.46428571428572
232,15639490.0,0.0,300.0,141.0,700.0,0.0,300.0,141.0,700.0
233,15654763.0,0.0,150.0,35.330396475770925,100.81718061674009,0.0,150.0,35.0,99.0
234,15713601.0,0.0,75.0,30.931718061674008,145.34361233480178,0.0,75.0,31.285714285714285,147.35526315789474
235,15715841.0,0.0,75.0,30.90308370044053,145.13876651982378,0.0,75.0,31.208646616541355,146.96804511278197
236,15716504.0,0.0,75.0,29.933920704845814,137.28193832599118,0.0,75.0,31.787593984962406,150.2218045112782
237,15718253.0,0.0,75.0,30.729074889867842,143.87224669603523,0.0,75.0,30.86466165413534,144.75
238,15735028.0,0.0,140.0,54.32819383259912,244.69162995594715,0.0,140.0,68.63157894736842,346.4981203007519
239,15765990.0,0.0,150.0,64.81497797356828,307.29074889867843,0.0,150.0,65.28571428571429,310.7142857142857
240,15766813.0,0.0,95.0,30.548463356973997,119.48463356973996,0.0,95.0,30.56988082340195,119.6988082340195
241,15819309.0,0.0,,141.45640326975476,1002.7111716621254,0.0,,124.00369458128078,878.3411330049261
242,15886575.0,0.0,150.0,78.0,400.0,0.0,150.0,78.0,400.0
243,15895148.0,0.0,,26.790748898678412,191.64537444933922,0.0,,27.0,193.28571428571428
244,1592224.0,0.0,150.0,64.0,300.0,0.0,150.0,64.0,300.0
245,15939617.0,0.0,100.0,32.0,125.0,0.0,100.0,31.892624728850326,124.35574837310195
246,15953173.0,0.0,100.0,39.272851296043655,177.72851296043657,0.0,100.0,39.285714285714285,177.85714285714286
247,15972432.0,0.0,249.0,106.56607929515418,503.9625550660793,0.0,249.0,109.21428571428571,523.0357142857143
248,15981851.0,0.0,,13.167400881057269,90.67400881057269,0.0,,13.142857142857142,90.42857142857143
249,15987188.0,0.0,,13.167400881057269,90.67400881057269,0.0,,13.142857142857142,90.42857142857143
250,16000356.0,0.0,175.0,39.0,100.0,0.0,175.0,39.0,100.0
251,16000392.0,0.0,40.0,33.88325991189427,198.6013215859031,0.0,40.0,33.607142857142854,196.60714285714286
252,16001111.0,0.0,20.0,11.0,60.0,0.0,20.0,11.0,60.0
253,16012132.0,0.0,200.0,81.13656387665198,373.12775330396477,0.0,200.0,79.94736842105263,364.80263157894734
254,16014315.0,0.0,200.0,64.86103542234332,259.3542234332425,0.0,200.0,63.82142857142857,251.85714285714286
255,16015965.0,0.0,220.0,86.96688741721854,394.5629139072848,0.0,220.0,86.56120527306967,391.78719397363466
256,16025792.0,0.0,100.0,41.0,187.0,0.0,100.0,41.0,187.0
257,16031885.0,0.0,95.0,31.0,125.0,0.0,95.0,31.0,125.0
258,16068536.0,0.0,35.0,29.233480176211454,171.55286343612335,0.0,35.0,29.571428571428573,174.03947368421052
259,16077738.0,0.0,185.30141843971631,105.48581560283688,560.8806146572105,0.0,185.45454545454547,102.09415584415585,537.7002164502164
260,16097299.0,0.0,200.0,114.90717299578058,613.506329113924,0.0,200.0,115.0,614.1428571428571
261,16134459.0,0.0,25.0,21.52980132450331,128.97350993377484,0.0,25.0,21.571428571428573,129.28571428571428
262,16141688.0,0.0,150.0,180.7966573816156,1132.7952646239555,0.0,150.0,152.33627204030228,928.272040302267
263,16147651.0,0.0,80.0,21.0,68.02997275204359,0.0,80.0,21.2807881773399,69.89039408866995
264,16174187.0,0.0,,30.0,209.0,0.0,,30.0,209.0
265,16177985.0,0.0,60.0,22.92643051771117,103.0108991825613,0.0,60.0,22.09729064039409,97.85098522167488
266,16179788.0,0.0,,9.080381471389646,64.31607629427793,0.0,,9.455665024630543,66.8756157635468
267,16188130.0,0.0,,141.0,1000.0,0.0,,141.0,1000.0
268,16188490.0,0.0,175.0,132.0,759.0,0.0,175.0,132.0,759.0
269,16189360.0,0.0,150.15721040189126,58.011820330969265,260.8900709219858,0.0,150.21212121212122,52.23701298701299,219.67532467532467
270,16199956.0,0.0,160.0,85.45429740791269,443.4843110504775,0.0,160.0,83.29099876695437,427.9371146732429
