,Unnamed: 0.1,Unnamed: 0,index,id,name,price,displayPrice,monthlyPriceFactor,weeklyPriceFactor,avgRating,reviewsCount,isNewListing,isSuperhost,lat,lng,personCapacity,size,beds,baths,title,property_type,town,top_lat,right_long,bottom_lat,left_long,url,baths_type,Region,baths_no,beds_no,guest_no,zipcode,RegionName,City,Metro,CountyName,State,4/30/2022,num_beds,avg_home_value,occupancy_rate,median_cleaning_fee,median_service_fee,median_total_price,avg_30_yr_mort,monthly_maintenance,monthly_tax,median_ROI
20,20,2,2,47802832.0,Ocean One at Magnolia 1 Bedroom/ 1.5 bathrooms,88.0,$88,0.9,0.95,4.84,37.0,0.0,1.0,33.73205,-78.86992,4.0,1 bedroom,1 bed,1.5 baths,4 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Carolinas,1.5,1.0,4.0,29577,29577,Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,145598.0,1,145598.0,0.9449170872386444,95.0,48.0,231.0,781.6,121.33166666666666,64.30578333333334,7.256891292490438
21,21,1,1,39624498.0,Simply beautiful condo in the center of MB!,82.0,$82,0.8,0.9,4.79,58.0,0.0,0.0,33.73976,-78.85888,4.0,1 bedroom,1 bed,1.5 baths,4 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=60&section_offset=1,Private,Carolinas,1.5,1.0,4.0,29577,29577,Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,145598.0,1,145598.0,0.5731795241528479,99.0,38.0,219.0,781.6,121.33166666666666,64.30578333333334,3.6474598967031193
22,22,2,2,30180696.0,"Modern condo with private balcony, pool, & grills - near beaches",170.0,$170,1.0,1.0,4.56,32.0,0.0,0.0,33.73286,-78.86726,4.0,1 bedroom,2 beds,1 bath,4 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7323782203125,-78.88000116171875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7323782203125&sw_lng=-78.88000116171875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=60&section_offset=1,Private,Carolinas,1.0,2.0,4.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,173493.0,2,173493.0,0.9658255227108868,112.0,42.0,324.0,931.35,144.5775,76.626075,8.982291245306051
23,23,12,12,5.746350499041529e+17,Beachy Cottage in the Cloisters at Myrtlewood - Near Ocean,183.0,$183,1.0,1.0,4.68,23.0,0.0,0.0,33.73557,-78.86289,8.0,4 bedrooms,5 beds,3 baths,8 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=160&section_offset=1,Private,Carolinas,3.0,5.0,8.0,29577,29577,Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,605810.0,5,605810.0,0.9436193222782984,302.0,71.0,556.0,3252.12,504.8416666666667,267.5660833333333,3.669497954748437
24,24,13,13,5.797128257741157e+17,Beautiful studio on the golf course,133.0,$133,1.0,1.0,5.0,6.0,0.0,1.0,33.73376,-78.90245,2.0,1 bedroom,1 bed,1 bath,2 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=0&section_offset=1,Private,Carolinas,1.0,1.0,2.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,118740.0,1,118740.0,0.6710886806056237,100.0,35.0,268.0,637.42,98.95,52.4435,7.344729892488744
25,25,2,2,49952158.0,"Luxury Getaway, FREE Gift Card, Pool, Netflix-Hulu",145.0,$145,1.0,0.95,5.0,30.0,0.0,1.0,33.7381,-78.85929,2.0,1 bedroom,1 bed,1.5 baths,2 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,Carolinas,1.5,1.0,2.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,118740.0,1,118740.0,0.3290555155010815,125.0,47.0,317.0,637.42,98.95,52.4435,3.740025731471222
26,26,11,11,49952158.0,"Luxury Getaway, FREE Gift Card, Pool, Netflix-Hulu",145.0,$145,1.0,0.95,5.0,30.0,0.0,1.0,33.7381,-78.85929,2.0,1 bedroom,1 bed,1.5 baths,2 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Carolinas,1.5,1.0,2.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,118740.0,1,118740.0,0.3290555155010815,125.0,47.0,317.0,637.42,98.95,52.4435,3.740025731471222
27,27,10,10,49952158.0,"Luxury Getaway, FREE Gift Card, Pool, Netflix-Hulu",196.0,$196,1.0,0.95,5.0,31.0,0.0,1.0,33.7381,-78.85929,2.0,1 bedroom,1 bed,1.5 baths,2 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7323782203125,-78.88000116171875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7323782203125&sw_lng=-78.88000116171875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=60&section_offset=1,Private,Carolinas,1.5,1.0,2.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,118740.0,1,118740.0,0.3290555155010815,125.0,47.0,368.0,637.42,98.95,52.4435,4.540827978688211
28,28,14,14,50216150.0,A family apartment home with an extra room,100.0,$100,1.0,0.9,4.86,7.0,0.0,1.0,33.7374,-78.89886,1.0,1 bedroom,1 bed,1 shared bath,1 guest,private_room,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=140&section_offset=1,Shared,Carolinas,1.0,1.0,1.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,118740.0,1,118740.0,0.4931506849315068,75.0,25.0,200.0,637.42,98.95,52.4435,3.4689631640048955
29,29,15,15,53090102.0,Myrtlewood beautiful spacious condo,135.0,$135,0.8,0.9,,2.0,0.0,0.0,33.73711,-78.85891,6.0,3 bedrooms,3 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,Carolinas,2.0,3.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,309662.0,3,309662.0,0.5945205479452055,139.0,62.0,336.0,1662.33,258.0516666666667,136.76738333333333,2.41760116823976
30,30,8,8,5.747054479287811e+17,"Magnolia Pointe Hideaway | Sunroom & Pond Views | Pool, 2 Golf Courses",244.0,$244,1.0,1.0,,1.0,1.0,0.0,33.74227,-78.85602,6.0,2 bedrooms,3 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=260&section_offset=1,Private,Carolinas,2.0,3.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,309662.0,3,309662.0,0.9737563085796684,190.0,61.0,495.0,1662.33,258.0516666666667,136.76738333333333,7.582110273563392
31,31,9,9,49502144.0,Home Away from Home - Perfect location!,315.0,$315,1.0,1.0,4.83,6.0,0.0,0.0,33.73539,-78.86409,8.0,4 bedrooms,3 beds,3.5 baths,8 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=260&section_offset=1,Private,Carolinas,3.5,3.0,8.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,309662.0,3,309662.0,0.1525594808940158,250.0,80.0,645.0,1662.33,258.0516666666667,136.76738333333333,0.5629912627393318
32,32,15,15,26646710.0,4737 Wild Iris Drive 303 MAGNOLIA PLACE,312.0,$312,1.0,1.0,,0.0,0.0,0.0,33.733826,-78.866013,4.0,2 bedrooms,3 beds,2 baths,4 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=260&section_offset=1,Private,Carolinas,2.0,3.0,4.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,309662.0,3,309662.0,0.4010093727469358,315.0,89.0,716.0,1662.33,258.0516666666667,136.76738333333333,4.016150066156349
33,33,3,3,26223975.0,Incredible comfortable and cozy condo in MB!,90.0,$90,0.8,0.9,4.77,137.0,0.0,0.0,33.73298,-78.86712,6.0,2 bedrooms,3 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Carolinas,2.0,3.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,309662.0,3,309662.0,0.543042537851478,109.0,41.0,240.0,1662.33,258.0516666666667,136.76738333333333,1.1472219573224267
34,34,3,3,5.714812931201324e+17,"**NEW** Inviting Beach Getaway, Golf Course Views",119.0,$119,1.0,0.85,5.0,12.0,0.0,0.0,33.72116,-78.92416,4.0,2 bedrooms,3 beds,2 baths,4 guests,entire_home,myrtle beach,33.81946895,-78.90413128750001,33.7199366875,-79.09717229375,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.81946895&ne_lng=-78.90413128750001&sw_lat=33.7199366875&sw_lng=-79.09717229375&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Carolinas,2.0,3.0,4.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,309662.0,3,309662.0,0.2322999279019466,150.0,44.0,313.0,1662.33,258.0516666666667,136.76738333333333,0.0929075786776139
35,35,16,16,5.565375938198284e+17,Cozy condo fit for couples & families,249.0,$249,1.0,1.0,,0.0,0.0,0.0,33.72095,-78.87202,6.0,2 bedrooms,4 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,Carolinas,2.0,4.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,443231.0,4,443231.0,0.2532083633741889,,35.0,,2379.36,369.3591666666667,195.76035833333333,
36,36,11,11,5.632085785473448e+17,"Golf, Beach, Family Fun and your ""Happy""ness.",107.0,$107,1.0,1.0,4.71,7.0,0.0,0.0,33.74401,-78.85666,6.0,3 bedrooms,4 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=80&section_offset=1,Private,Carolinas,2.0,4.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,443231.0,4,443231.0,0.8105263157894737,200.0,64.0,371.0,2379.36,369.3591666666667,195.76035833333333,2.606571611435833
37,37,18,18,47239557.0,NEW! Myrtlewood Golf Resort Condo with Pool Access,106.0,$106,1.0,1.0,4.93,44.0,0.0,0.0,33.73177,-78.86475,6.0,2 bedrooms,5 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Carolinas,2.0,5.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,494845.0,5,494845.0,0.7919250180245133,176.0,69.0,351.0,2656.43,412.3708333333333,218.55654166666667,1.9452543822665045
38,38,6,6,47239557.0,NEW! Myrtlewood Golf Resort Condo with Pool Access,106.0,$106,1.0,1.0,4.93,44.0,0.0,0.0,33.73177,-78.86475,6.0,2 bedrooms,5 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Carolinas,2.0,5.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,494845.0,5,494845.0,0.7919250180245133,176.0,69.0,351.0,2656.43,412.3708333333333,218.55654166666667,1.9452543822665045
39,39,12,12,49365407.0,"2 bedroom Near Attractions, Beach, & Golf Sleeps 7",298.0,$298,1.0,1.0,3.71,7.0,0.0,0.0,33.7323,-78.86479,7.0,2 bedrooms,5 beds,2 baths,7 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=220&section_offset=1,Private,Carolinas,2.0,5.0,7.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,494845.0,5,494845.0,0.7329488103821197,145.0,61.0,504.0,2656.43,412.3708333333333,218.55654166666667,2.9922670230941133
40,40,14,14,49341197.0,"Bright, Ground-Floor Condo w/ Free WiFi, a Full Kitchen, W/D, & Shared Pool",265.0,$265,1.0,1.0,4.0,3.0,0.0,0.0,33.73779,-78.85958,6.0,3 bedrooms,5 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=260&section_offset=1,Private,Carolinas,2.0,5.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,494845.0,5,494845.0,0.9736986301369864,201.0,70.0,536.0,2656.43,412.3708333333333,218.55654166666667,4.738380442297872
41,41,0,0,23386004.0,4827 Orchid Way MAGNOLIA NORTH 205 3BR 2BA,386.0,$386,1.0,1.0,,0.0,0.0,0.0,33.737827,-78.85968,9.0,3 bedrooms,5 beds,2 baths,9 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=280&section_offset=1,Private,Carolinas,2.0,5.0,9.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,494845.0,5,494845.0,0.3574621485219899,375.0,107.0,868.0,2656.43,412.3708333333333,218.55654166666667,2.315227247180641
42,42,9,9,30949178.0,"4874 Luster Leaf Cir Unit 204, Magnolia Pointe",351.0,$351,1.0,1.0,,1.0,0.0,0.0,33.742916,-78.857269,6.0,3 bedrooms,5 beds,2 baths,6 guests,entire_home,myrtle beach,33.744819753125,-78.85587103593751,33.7199366875,-78.90413128750001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.744819753125&ne_lng=-78.85587103593751&sw_lat=33.7199366875&sw_lng=-78.90413128750001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=280&section_offset=1,Private,Carolinas,2.0,5.0,6.0,29579,29579,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,494845.0,5,494845.0,0.4190338860850757,370.0,102.0,823.0,2656.43,412.3708333333333,218.55654166666667,2.71126398055932
43,43,19,19,43553056.0,N Myrtle Beach Shore Crest 1BR 1B limit ocean view,200.0,$200,1.0,1.0,,0.0,0.0,0.0,33.79118,-78.73251,4.0,1 bedroom,2 beds,1 bath,4 guests,entire_home,north myrtle beach,33.794585884375,-78.71109028125001,33.78214435156251,-78.73522040703125,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.794585884375&ne_lng=-78.71109028125001&sw_lat=33.78214435156251&sw_lng=-78.73522040703125&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=0&section_offset=1,Private,Carolinas,1.0,2.0,4.0,29582,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,266535.0,2,266535.0,0.025522710886806,,28.0,,1430.82,222.1125,117.719625,
44,44,7,7,43553056.0,N Myrtle Beach Shore Crest 1BR 1B limit ocean view,200.0,$200,1.0,1.0,,0.0,0.0,0.0,33.79118,-78.73251,4.0,1 bedroom,2 beds,1 bath,4 guests,entire_home,north myrtle beach,33.794585884375,-78.71109028125001,33.78214435156251,-78.73522040703125,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.794585884375&ne_lng=-78.71109028125001&sw_lat=33.78214435156251&sw_lng=-78.73522040703125&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Carolinas,1.0,2.0,4.0,29582,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,266535.0,2,266535.0,0.025522710886806,,28.0,,1430.82,222.1125,117.719625,
45,45,0,0,43590866.0,Reset & Relax- Top Floor Ocean Front Condo,215.0,$215,1.0,1.0,,0.0,0.0,0.0,33.79288,-78.7289,4.0,2 bedrooms,2 beds,2 baths,4 guests,entire_home,north myrtle beach,33.794585884375,-78.71109028125001,33.78214435156251,-78.73522040703125,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=33.794585884375&ne_lng=-78.71109028125001&sw_lat=33.78214435156251&sw_lng=-78.73522040703125&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,Carolinas,2.0,2.0,4.0,29582,29582,North Myrtle Beach,Myrtle Beach-Conway-North Myrtle Beach,Horry County,SC,266535.0,2,266535.0,0.0191780821917808,150.0,51.0,416.0,1430.82,222.1125,117.719625,-1.067908932174091
