RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,4/30/2022
67774,3065,23606,Zip,VA,VA,Newport News,Virginia Beach-Norfolk-Newport News,Newport News City,530034
91865,3066,77351,Zip,TX,TX,West Livingston,,Polk County,457462
85079,3067,61614,Zip,IL,IL,Peoria,Peoria,Peoria County,268376
81296,3067,53216,Zip,WI,WI,Milwaukee,Milwaukee-Waukesha-West Allis,Milwaukee County,160920
71001,3069,30274,Zip,GA,GA,Riverdale,Atlanta-Sandy Springs-Roswell,Clayton County,255184
76180,3070,42003,Zip,KY,KY,Paducah,Paducah,McCracken County,320088
88036,3071,68506,Zip,NE,NE,Lincoln,Lincoln,Lancaster County,416587
98429,3072,95820,Zip,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,581820
70657,3073,29680,Zip,SC,SC,Simpsonville,Greenville-Anderson-Mauldin,Greenville County,442671
62253,3074,11779,Zip,NY,NY,Ronkonkoma,New York-Newark-Jersey City,Suffolk County,587587
72536,3074,33317,Zip,FL,FL,Plantation,Miami-Fort Lauderdale-West Palm Beach,Broward County,768589
95939,3076,89511,Zip,NV,NV,Reno,Reno,Washoe County,1720447
69354,3077,27455,Zip,NC,NC,Greensboro,Greensboro-High Point,Guilford County,642188
99694,3077,98290,Zip,WA,WA,Snohomish,Seattle-Tacoma-Bellevue,Snohomish County,1087512
70546,3079,29550,Zip,SC,SC,Hartsville,Florence,Darlington County,346657
96773,3079,92270,Zip,CA,CA,Rancho Mirage,Riverside-San Bernardino-Ontario,Riverside County,2061320
78020,3081,46201,Zip,IN,IN,Indianapolis,Indianapolis-Carmel-Anderson,Marion County,220899
79092,3081,48237,Zip,MI,MI,Oak Park,Detroit-Warren-Dearborn,Oakland County,320964
83706,3083,58501,Zip,ND,ND,Bismarck,Bismarck,Burleigh County,299056
72810,3084,33770,Zip,FL,FL,Largo,Tampa-St. Petersburg-Clearwater,Pinellas County,931798
85173,3085,61821,Zip,IL,IL,Champaign,Champaign-Urbana,Champaign County,292419
84563,3086,60532,Zip,IL,IL,Lisle,Chicago-Naperville-Elgin,DuPage County,592021
73175,3087,34689,Zip,FL,FL,Tarpon Springs,Tampa-St. Petersburg-Clearwater,Pinellas County,800202
76588,3088,43220,Zip,OH,OH,Upper Arlington,Columbus,Franklin County,874035
94165,3089,83440,Zip,ID,ID,Rexburg,Rexburg,Madison County,523862
71773,3090,32080,Zip,FL,FL,Saint Augustine,Jacksonville,Saint Johns County,1407919
70621,3091,29640,Zip,SC,SC,Easley,Greenville-Anderson-Mauldin,Pickens County,457276
82254,3091,55404,Zip,MN,MN,Minneapolis,Minneapolis-St. Paul-Bloomington,Hennepin County,439389
98131,3093,95351,Zip,CA,CA,Modesto,Modesto,Stanislaus County,597538
98174,3094,95407,Zip,CA,CA,Santa Rosa,Santa Rosa,Sonoma County,817657
98944,3095,96813,Zip,HI,HI,Honolulu,Urban Honolulu,Honolulu County,1318006
66797,3096,21144,Zip,MD,MD,Severn,Baltimore-Columbia-Towson,Anne Arundel County,642393
76482,3096,43040,Zip,OH,OH,Marysville,Columbus,Union County,435774
71469,3098,31204,Zip,GA,GA,Macon,Macon-Bibb County,Bibb County,213242
98605,3100,96080,Zip,CA,CA,Red Bluff,Red Bluff,Tehama County,453659
99217,3101,97355,Zip,OR,OR,Lebanon,Albany,Linn County,581386
77028,3102,44128,Zip,OH,OH,Cleveland,Cleveland-Elyria,Cuyahoga County,80050
84309,3102,60046,Zip,IL,IL,Lake Villa,Chicago-Naperville-Elgin,Lake County,416004
60394,3102,6611,Zip,CT,CT,Trumbull,Bridgeport-Stamford-Norwalk,Fairfield County,666650
86357,3105,64119,Zip,MO,MO,Kansas City,Kansas City,Jackson County,394613
92273,3106,78132,Zip,TX,TX,New Braunfels,San Antonio-New Braunfels,Comal County,793983
87813,3108,68025,Zip,NE,NE,Fremont,Fremont,Dodge County,264900
78032,3109,46217,Zip,IN,IN,Indianapolis,Indianapolis-Carmel-Anderson,Marion County,369885
68972,3110,26301,Zip,WV,WV,Clarksburg,Clarksburg,Harrison County,164670
93315,3111,80239,Zip,CO,CO,Denver,Denver-Aurora-Lakewood,Denver County,508375
67915,3112,24012,Zip,VA,VA,Roanoke,Roanoke,Roanoke City,297917
82195,3113,55343,Zip,MN,MN,Hopkins,Minneapolis-St. Paul-Bloomington,Hennepin County,626417
81386,3113,53562,Zip,WI,WI,Middleton,Madison,Dane County,854949
99838,3115,98513,Zip,WA,WA,Lacey,Olympia-Tumwater,Thurston County,575442
90790,3116,75238,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,947857
96373,3117,91350,Zip,CA,CA,Santa Clarita,Los Angeles-Long Beach-Anaheim,Los Angeles County,1076000
72906,3118,33913,Zip,FL,FL,Fort Myers,Cape Coral-Fort Myers,Lee County,646561
67761,3118,23518,Zip,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,463537
99826,3118,98499,Zip,WA,WA,Lakewood,Seattle-Tacoma-Bellevue,Pierce County,692539
61805,3121,10465,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,780707
60912,3122,8016,Zip,NJ,NJ,Burlington Township,Philadelphia-Camden-Wilmington,Burlington County,355396
97793,3123,94588,Zip,CA,CA,Pleasanton,San Francisco-Oakland-Hayward,Alameda County,2671298
66822,3124,21212,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,713112
98542,3124,96002,Zip,CA,CA,Redding,Redding,Shasta County,691249
87762,3126,67846,Zip,KS,KS,Garden City,Garden City,Finney County,293204
83754,3128,58601,Zip,ND,ND,Dickinson,Dickinson,Stark County,371720
74153,3129,37072,Zip,TN,TN,Goodlettsville,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,616446
92222,3130,78043,Zip,TX,TX,Laredo,Laredo,Webb County,256543
65805,3131,19138,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,212578
99181,3131,97304,Zip,OR,OR,Salem,Salem,Marion County,604997
86833,3134,65536,Zip,MO,MO,Lebanon,Lebanon,Laclede County,322906
93585,3135,80907,Zip,CO,CO,Colorado Springs,Colorado Springs,El Paso County,563345
93330,3137,80260,Zip,CO,CO,Thornton,Denver-Aurora-Lakewood,Adams County,550740
84649,3138,60652,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,282603
65087,3139,17522,Zip,PA,PA,Ephrata Township,Lancaster,Lancaster County,529200
90653,3139,75051,Zip,TX,TX,Grand Prairie,Dallas-Fort Worth-Arlington,Dallas County,383189
66566,3139,20706,Zip,MD,MD,Lanham Seabrook,Washington-Arlington-Alexandria,Prince Georges County,454924
79265,3143,48603,Zip,MI,MI,Saginaw,Saginaw,Saginaw County,362304
99515,3144,98030,Zip,WA,WA,Kent,Seattle-Tacoma-Bellevue,King County,802154
88913,3144,71107,Zip,LA,LA,Shreveport,Shreveport-Bossier City,Caddo Parish,333850
78201,3147,46614,Zip,IN,IN,South Bend,South Bend-Mishawaka,Saint Joseph County,390338
92317,3149,78221,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County,308099
77399,3150,45005,Zip,OH,OH,Franklin,Cincinnati,Warren County,356387
94798,3150,85203,Zip,AZ,AZ,Mesa,Phoenix-Mesa-Scottsdale,Maricopa County,721625
96102,3152,90242,Zip,CA,CA,Downey,Los Angeles-Long Beach-Anaheim,Los Angeles County,1021051
80080,3152,50014,Zip,IA,IA,Ames,Ames,Story County,430052
98148,3154,95370,Zip,CA,CA,Sonora,Sonora,Tuolumne County,687191
63901,3154,15102,Zip,PA,PA,Bethel Park,Pittsburgh,Allegheny County,382429
79799,3156,49546,Zip,MI,MI,Cascade,Grand Rapids-Wyoming,Kent County,657907
67749,3157,23505,Zip,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,573896
90133,3160,73703,Zip,OK,OK,Enid,Enid,Garfield County,342476
399665,3161,89002,Zip,NV,NV,Henderson,Las Vegas-Henderson-Paradise,Clark County,668761
78297,3162,46825,Zip,IN,IN,Fort Wayne,Fort Wayne,Allen County,327384
